TITLE,LINK,DATE_SCRAPE,CITY,CEP,NEIGHBORHOOD,CONDO,TAX,AREA,ROOMS_NO,BATH_NO,PARKING_SPOTS,APARTMENT_DETAILS,PRICE,REGION
"Venda | Apartamento com 87,70 m², 3 dormitório(s), 2 vaga(s). Santa Efigênia, Belo Horizon",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-com-87-70-m-3-dormitorio-s-2-vaga-s-santa-efigenia-belo-horizon-1168728555,2023-08-05,Belo Horizonte,30140040,Santa Efigênia,R$ 1,R$ 1,87m²,3,1,2,"Área de serviço, Mobiliado",1158377,zona_leste
"Venda | Apartamento Garden com 111,40 m², 4 dormitório(s), 2 vaga(s). Santa Efigênia, Belo",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-garden-com-111-40-m-4-dormitorio-s-2-vaga-s-santa-efigenia-belo-1168720918,2023-08-05,Belo Horizonte,30140040,Santa Efigênia,R$ 1,R$ 1,111m²,4,1,2,"Área de serviço, Mobiliado, Varanda",1373876,zona_leste
Belo Horizonte - Apartamento Padrão - Santa Efigênia,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-santa-efigenia-1066788128,2023-08-05,Belo Horizonte,30150320,Santa Efigênia,R$ 0,R$ 0,62m²,2,3,2,"Armários na cozinha, Churrasqueira, Piscina",940000,zona_leste
"Venda | Apartamento Garden com 110,93 m², 3 dormitório(s), 2 vaga(s). Santa Efigênia, Belo",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-garden-com-110-93-m-3-dormitorio-s-2-vaga-s-santa-efigenia-belo-1168720739,2023-08-05,Belo Horizonte,30140040,Santa Efigênia,R$ 1,R$ 1,110m²,3,1,2,"Mobiliado, Varanda",1229170,zona_leste
"Venda | Apartamento com 113,01 m², 4 dormitório(s). Santa Efigênia, Belo Horizonte",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-com-113-01-m-4-dormitorio-s-santa-efigenia-belo-horizonte-1168720660,2023-08-05,Belo Horizonte,30140040,Santa Efigênia,R$ 1,R$ 1,113m²,4,1,"Área de serviço, Mobiliado","Área de serviço, Mobiliado",1445269,zona_leste
"Venda | Apartamento Garden com 139,74 m², 4 dormitório(s), 3 vaga(s). Santa Efigênia, Belo",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-garden-com-139-74-m-4-dormitorio-s-3-vaga-s-santa-efigenia-belo-1168720359,2023-08-05,Belo Horizonte,30140040,Santa Efigênia,R$ 1,R$ 1,139m²,4,1,3,"Área de serviço, Varanda",1606317,zona_leste
"Venda | Apartamento Garden com 128,88 m², 4 dormitório(s), 2 vaga(s). Santa Efigênia, Belo",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-garden-com-128-88-m-4-dormitorio-s-2-vaga-s-santa-efigenia-belo-1168720056,2023-08-05,Belo Horizonte,30140040,Santa Efigênia,R$ 1,R$ 1,128m²,4,1,2,"Área de serviço, Mobiliado, Varanda",1503123,zona_leste
Venda Apartamento 3 quartos Sagrada Família Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-sagrada-familia-belo-horizonte-989537988,2023-08-05,Belo Horizonte,31030500,Sagrada Família,R$ 95,R$ 118,109m²,3,2,1,Varanda,395000,zona_leste
Venda Apartamento 3 quartos Santa Efigênia Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-santa-efigenia-belo-horizonte-1035072336,2023-08-05,Belo Horizonte,30270340,Santa Efigênia,R$ 260,R$ 92,170m²,3,2,1,N/A,460000,zona_leste
Venda Apartamento 4 quartos Santa Inês Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-4-quartos-santa-ines-belo-horizonte-1069794048,2023-08-05,Belo Horizonte,31080250,Santa Inês,R$ 750,R$ 282,197m²,4,3,3,"Academia, Varanda",865000,zona_leste
Venda Apartamento 3 quartos Sagrada Família Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-sagrada-familia-belo-horizonte-1010601663,2023-08-05,Belo Horizonte,31035572,Sagrada Família,R$ 530,R$ 122,74m²,3,1,1,N/A,320000,zona_leste
"Apartamento à venda, 3 quartos, 1 suíte, 2 vagas, Santa Efigênia - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-santa-efigenia-belo-horizonte-mg-1168407685,2023-08-05,Belo Horizonte,30240390,Santa Efigênia,R$ 990,R$ 205,77m²,3,2,2,"Academia, Ar condicionado, Área de serviço, Piscina",620000,zona_leste
"Apartamento com 1 dormitório à venda, 63 m² por R$ 643.300,00 - Santa Efigênia - Belo Hori",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-1-dormitorio-a-venda-63-m-por-r-643-300-00-santa-efigenia-belo-hori-1095754210,2023-08-05,Belo Horizonte,30110017,Santa Efigênia,R$ 300,R$ 200,63m²,1,2,1,"Academia, Área de serviço, Churrasqueira, Piscina, Varanda",643300,zona_leste
Apartamento à venda no bairro Santa Efigênia - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-santa-efigenia-belo-horizonte-mg-1114287254,2023-08-05,Belo Horizonte,30270360,Santa Efigênia,R$ 300,R$ 1,52m²,2,2,2,"Área de serviço, Churrasqueira",413000,zona_leste
"Apartamento à venda, 3 quartos, 1 suíte, 1 vaga, Santa Efigênia - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-1-vaga-santa-efigenia-belo-horizonte-mg-1168353691,2023-08-05,Belo Horizonte,30240390,Santa Efigênia,R$ 990,R$ 212,77m²,3,2,1,"Academia, Área de serviço, Piscina",584000,zona_leste
"Apartamento à venda, 1 quarto, 1 vaga, Santa Efigênia - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-1-quarto-1-vaga-santa-efigenia-belo-horizonte-mg-1053815692,2023-08-05,Belo Horizonte,30150340,Santa Efigênia,R$ 200,R$ 200,41m²,1,1,1,N/A,480000,zona_leste
"Cobertura para Venda em Belo Horizonte, Santa Tereza, 3 dormitórios, 1 suíte, 3 banheiros,",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-para-venda-em-belo-horizonte-santa-tereza-3-dormitorios-1-suite-3-banheiros-1153645278,2023-08-05,Belo Horizonte,31010070,Santa Tereza,R$ 0,R$ 0,126m²,3,3,2,N/A,799000,zona_leste
Belo Horizonte - Apartamento Padrão - Santa Efigênia,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-santa-efigenia-1042870360,2023-08-05,Belo Horizonte,30260270,Santa Efigênia,R$ 609,R$ 99,96m²,3,2,1,"Armários na cozinha, Churrasqueira",349000,zona_leste
Apartamento para venda possui 76 metros quadrados com 3 quartos,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-possui-76-metros-quadrados-com-3-quartos-987813677,2023-08-05,Belo Horizonte,31030320,Sagrada Família,R$ 0,R$ 0,76m²,3,1,2,N/A,525600,zona_leste
Venda Cobertura Sagrada Família Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-cobertura-sagrada-familia-belo-horizonte-983112614,2023-08-05,Belo Horizonte,31030360,Sagrada Família,R$ 314,R$ 490,285m²,4,4,4,"Churrasqueira, Piscina, Varanda",1600000,zona_leste
Venda Apartamento 3 quartos Sagrada Família Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-sagrada-familia-belo-horizonte-1036529761,2023-08-05,Belo Horizonte,31030180,Sagrada Família,R$ 0,R$ 0,77m²,3,3,2,N/A,569622,zona_leste
Venda Apartamento 4 quartos Santa Efigênia Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-4-quartos-santa-efigenia-belo-horizonte-1168306006,2023-08-05,Belo Horizonte,30150320,Santa Efigênia,R$ 1.948,R$ 960,206m²,4,4,3,"Piscina, Varanda",2180000,zona_leste
Venda de Apartamentos / Padrão na cidade de Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-de-apartamentos-padrao-na-cidade-de-belo-horizonte-1168300102,2023-08-05,Belo Horizonte,31060470,Boa Vista,R$ 0,R$ 0,52m²,2,2,0,N/A,260000,zona_leste
Venda de Apartamentos / Padrão na cidade de Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-de-apartamentos-padrao-na-cidade-de-belo-horizonte-1168298256,2023-08-05,Belo Horizonte,31060470,Boa Vista,R$ 0,R$ 0,54m²,2,2,1,N/A,335000,zona_leste
Venda Apartamento 4 quartos Santa Inês Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-4-quartos-santa-ines-belo-horizonte-1168291672,2023-08-05,Belo Horizonte,31080360,Santa Inês,R$ 390,R$ 185,160m²,4,4,3,"Ar condicionado, Churrasqueira",1150000,zona_leste
Venda Área Privativa Sagrada Família Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-area-privativa-sagrada-familia-belo-horizonte-1168291377,2023-08-05,Belo Horizonte,31035380,Sagrada Família,R$ 500,R$ 97,70m²,2,1,1,N/A,350000,zona_leste
Venda de Apartamentos / Padrão na cidade de Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-de-apartamentos-padrao-na-cidade-de-belo-horizonte-1168287279,2023-08-05,Belo Horizonte,31060460,Boa Vista,R$ 0,R$ 0,56m²,2,2,2,N/A,353200,zona_leste
Venda de Apartamentos / Cobertura na cidade de Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-de-apartamentos-cobertura-na-cidade-de-belo-horizonte-1168286981,2023-08-05,Belo Horizonte,31060460,Boa Vista,R$ 0,R$ 0,118m²,2,2,2,N/A,540000,zona_leste
Venda de Apartamentos / Padrão na cidade de Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-de-apartamentos-padrao-na-cidade-de-belo-horizonte-1168286719,2023-08-05,Belo Horizonte,31060470,Boa Vista,R$ 0,R$ 0,52m²,2,2,2,N/A,345000,zona_leste
Venda de Apartamentos / Privativo na cidade de Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-de-apartamentos-privativo-na-cidade-de-belo-horizonte-1168284781,2023-08-05,Belo Horizonte,31060460,Boa Vista,R$ 0,R$ 0,85m²,2,2,2,N/A,432000,zona_leste
Venda de Apartamentos / Cobertura na cidade de Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-de-apartamentos-cobertura-na-cidade-de-belo-horizonte-1168284761,2023-08-05,Belo Horizonte,31060470,Boa Vista,R$ 0,R$ 0,104m²,2,2,2,N/A,595000,zona_leste
Venda de Apartamentos / Privativo na cidade de Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-de-apartamentos-privativo-na-cidade-de-belo-horizonte-1168284751,2023-08-05,Belo Horizonte,31060470,Boa Vista,R$ 0,R$ 0,67m²,2,2,2,N/A,390000,zona_leste
"Apartamento à venda, 138 m² por R$ 1.370.800,00 - Santa Efigênia - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-138-m-por-r-1-370-800-00-santa-efigenia-belo-horizonte-mg-1168231858,2023-08-05,Belo Horizonte,30150270,Santa Efigênia,R$ 1.771,R$ 491,138m²,4,3,2,"Área de serviço, Churrasqueira, Piscina",1370800,zona_leste
Venda - APARTAMENTO - SANTA EFIGENIA BELO HORIZONTE MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-santa-efigenia-belo-horizonte-mg-1168223514,2023-08-05,Belo Horizonte,30240390,Santa Efigênia,R$ 0,R$ 185,95m²,3,2,2,"Churrasqueira, Piscina",620000,zona_leste
Venda Apartamento 2 quartos Sagrada Família Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-2-quartos-sagrada-familia-belo-horizonte-1036524719,2023-08-05,Belo Horizonte,31030220,Sagrada Família,R$ 210,R$ 0,60m²,2,1,1,N/A,250000,zona_leste
BELO HORIZONTE - Apartamento Padrão - Santa Efigênia,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-santa-efigenia-1167982004,2023-08-05,Belo Horizonte,30150320,Santa Efigênia,R$ 1,R$ 1,63m²,2,2,2,Área de serviço,940000,zona_leste
Venda Apartamento 4 quartos Sagrada Família Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-4-quartos-sagrada-familia-belo-horizonte-1010601697,2023-08-05,Belo Horizonte,31035572,Sagrada Família,R$ 670,R$ 272,95m²,4,1,1,Piscina,630000,zona_leste
"Apartamento à venda, 2 quartos, 2 suítes, 2 vagas, Santa Efigênia - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-2-suites-2-vagas-santa-efigenia-belo-horizonte-mg-1148577157,2023-08-05,Belo Horizonte,30150320,Santa Efigênia,R$ 0,R$ 0,66m²,2,3,2,"Academia, Área de serviço, Churrasqueira, Piscina, Varanda",940000,zona_leste
Venda Apartamento 4 quartos Santa Inês Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-4-quartos-santa-ines-belo-horizonte-1069793194,2023-08-05,Belo Horizonte,31080250,Santa Inês,R$ 600,R$ 750,113m²,4,2,2,"Mobiliado, Varanda",850000,zona_leste
Apartamento à venda no bairro Santa Efigênia - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-santa-efigenia-belo-horizonte-mg-1136056495,2023-08-05,Belo Horizonte,30270360,Santa Efigênia,R$ 1,52m²,2,2,2,"Área de serviço, Churrasqueira","Área de serviço, Churrasqueira",380000,zona_leste
"Apartamento à venda, 118 m² por R$ 990.000,00 - Sagrada Família - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-118-m-por-r-990-000-00-sagrada-familia-belo-horizonte-mg-992716139,2023-08-05,Belo Horizonte,31030211,Sagrada Família,R$ 800,R$ 423,118m²,4,3,4,N/A,990000,zona_leste
"Apartamento à venda, 35 m² por R$ 500.000,00 - Santa Efigênia - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-35-m-por-r-500-000-00-santa-efigenia-belo-horizonte-mg-1167921784,2023-08-05,Belo Horizonte,30140040,Santa Efigênia,R$ 0,R$ 0,35m²,1,1,1,N/A,500000,zona_leste
"Apartamento com 2 dormitórios à venda, 53 m² por R$ 280.000,00 - Santa Efigênia - Belo Hor",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-53-m-por-r-280-000-00-santa-efigenia-belo-hor-1167908019,2023-08-05,Belo Horizonte,30260270,Santa Efigênia,R$ 253,R$ 820,53m²,2,1,1,Área de serviço,280000,zona_leste
Apartamento de 2 Quartos/suíte andar auto a 1 quarteirão da Santa Casa e Hospitais- Santa ,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-de-2-quartos-suite-andar-auto-a-1-quarteirao-da-santa-casa-e-hospitais-santa-1167907403,2023-08-05,Belo Horizonte,30150320,Santa Efigênia,R$ 610,R$ 2.000,53m²,2,2,1,Área de serviço,490000,zona_leste
"Apartamento à venda, 3 quartos, 1 suíte, 2 vagas, Sagrada Família - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-sagrada-familia-belo-horizonte-mg-951740576,2023-08-05,Belo Horizonte,31035460,Sagrada Família,R$ 410,R$ 131,82m²,3,3,2,Área de serviço,545000,zona_leste
BELO HORIZONTE - Apartamento Padrão - Floresta,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-floresta-1025538449,2023-08-05,Belo Horizonte,30150200,Floresta,R$ 1.000,R$ 2.174,96m²,3,2,1,"Ar condicionado, Área de serviço",650000,zona_leste
"Apartamento com 3 quartos à venda, com área privativa,90 m² - Sagrada Família - Belo Horiz",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-quartos-a-venda-com-area-privativa-90-m-sagrada-familia-belo-horiz-1156756480,2023-08-05,Belo Horizonte,31035460,Sagrada Família,R$ 312,R$ 200,90m²,3,3,3,"Academia, Área de serviço, Churrasqueira, Piscina, Varanda",702000,zona_leste
Apartamento á venda Sagrada Familia,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-sagrada-familia-1127300265,2023-08-05,Belo Horizonte,31035512,Sagrada Família,R$ 350,R$ 700,100m²,3,1,1,N/A,430000,zona_leste
"Apartamento à venda, 98 m² por R$ 410.000,00 - Floresta - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-98-m-por-r-410-000-00-floresta-belo-horizonte-mg-899291395,2023-08-05,Belo Horizonte,30150190,Floresta,R$ 0,R$ 122,98m²,3,1,0,N/A,410000,zona_leste
"APARTAMENTO ALTO LUXO 3 QUARTOS, SUÍTE, SANTA EFIGÊNIA, BH.",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-alto-luxo-3-quartos-suite-santa-efigenia-bh-1161122330,2023-08-05,Belo Horizonte,30150270,Santa Efigênia,R$ 0,R$ 0,87m²,3,2,2,"Área de serviço, Varanda",1351010,zona_leste
"Apartamento à venda, 71 m² por R$ 325.000,00 - Floresta - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-71-m-por-r-325-000-00-floresta-belo-horizonte-mg-1084994205,2023-08-05,Belo Horizonte,30150220,Floresta,R$ 527,R$ 100,71m²,2,1,0,Área de serviço,325000,zona_leste
"Apartamento Garden com 1 dormitório à venda, 62 m² por R$ 643.300,00 - Santa Efigênia - Be",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-garden-com-1-dormitorio-a-venda-62-m-por-r-643-300-00-santa-efigenia-be-1148847986,2023-08-05,Belo Horizonte,30110017,Santa Efigênia,R$ 0,R$ 0,63m²,1,1,1,"Área de serviço, Piscina, Varanda",643300,zona_leste
Apartamento a venda Bairro Floresta,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-bairro-floresta-1116698610,2023-08-05,Belo Horizonte,30260260,Santa Efigênia,R$ 0,85m²,1,2,1,Padrão,N/A,290000,zona_leste
BELO HORIZONTE - Apartamento Padrão - Santa Efigênia,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-santa-efigenia-1005576507,2023-08-05,Belo Horizonte,30240390,Santa Efigênia,R$ 930,R$ 127,100m²,3,2,1,"Academia, Área de serviço, Churrasqueira, Piscina",630000,zona_leste
BELO HORIZONTE - Apartamento Padrão - Colégio Batista,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-colegio-batista-1011883294,2023-08-05,Belo Horizonte,31110010,Colégio Batista,R$ 700,R$ 170,65m²,2,2,1,Área de serviço,430000,zona_leste
Apartamento para venda com 100 metros quadrados com 3 quartos em Floresta - Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-com-100-metros-quadrados-com-3-quartos-em-floresta-belo-horizonte-1167781856,2023-08-05,Belo Horizonte,31015294,Floresta,R$ 0,R$ 0,100m²,3,2,0,N/A,520000,zona_leste
"Apartamento à venda, 1 quarto, 1 vaga, Sagrada Família - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-1-quarto-1-vaga-sagrada-familia-belo-horizonte-mg-1118624172,2023-08-05,Belo Horizonte,31030480,Sagrada Família,R$ 1,R$ 1,40m²,1,1,1,Área de serviço,274611,zona_leste
Venda Cobertura Santa Inês Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-cobertura-santa-ines-belo-horizonte-1052728969,2023-08-05,Belo Horizonte,31080210,Santa Inês,R$ 400,R$ 324,327m²,5 ou mais,5 ou mais,2,"Churrasqueira, Varanda",700000,zona_leste
COBERTURA DUPLEX DE 92m2 NO BAIRRO SANTA EGIGÊNIA,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-duplex-de-92m2-no-bairro-santa-egigenia-1069787461,2023-08-05,Belo Horizonte,30150340,Santa Efigênia,R$ 350,R$ 180,92m²,2,3,2,"Área de serviço, Varanda",1100000,zona_leste
Apartamento a venda,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-1126305949,2023-08-05,Belo Horizonte,31035512,Sagrada Família,R$ 500,R$ 96,110m²,3,2,1,N/A,350000,zona_leste
"Cobertura à venda, 2 quartos, 2 vagas, Sagrada Família - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-2-quartos-2-vagas-sagrada-familia-belo-horizonte-mg-957702738,2023-08-05,Belo Horizonte,31030440,Sagrada Família,R$ 200,R$ 84,98m²,2,2,2,Área de serviço,415000,zona_leste
"Apartamento com 3 dormitórios à venda, 88 m² por R$ 786.627,40 - Floresta - Belo Horizonte",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-88-m-por-r-786-627-40-floresta-belo-horizonte-1058358757,2023-08-05,Belo Horizonte,31015170,Floresta,R$ 0,R$ 0,88m²,3,3,3,"Academia, Área de serviço",786627,zona_leste
BELO HORIZONTE - Apartamento Padrão - Santa Efigênia,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-santa-efigenia-1073998804,2023-08-05,Belo Horizonte,30260110,Santa Efigênia,R$ 1.050,R$ 3.742,183m²,4,3,3,Área de serviço,890000,zona_leste
"APARTAMENTO NO SANTA EFIGÊNIA 3 SUÍTES, 2 VAGAS E PRÉDIO MODERNO COM LAZER COMPLETO",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-no-santa-efigenia-3-suites-2-vagas-e-predio-moderno-com-lazer-completo-1079172569,2023-08-05,Belo Horizonte,30150270,Santa Efigênia,R$ 0,R$ 0,92m²,3,3,2,Varanda,1330359,zona_leste
Apartamento 3 quartos Bairro Floresta,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-bairro-floresta-1002329455,2023-08-05,Belo Horizonte,31110010,Colégio Batista,R$ 600,R$ 0,90m²,3,3,Elevador,N/A,350000,zona_leste
Venda Apartamento 1 quarto Floresta Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-1-quarto-floresta-belo-horizonte-1113271602,2023-08-05,Belo Horizonte,30150050,Floresta,R$ 420,R$ 133,41m²,1,1,1,"Academia, Varanda",390000,zona_leste
Venda - APARTAMENTO - NOVA VISTA BELO HORIZONTE MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-nova-vista-belo-horizonte-mg-1065833231,2023-08-05,Belo Horizonte,31070022,Nova Vista,R$ 0,R$ 0,77m²,3,2,1,"Churrasqueira, Piscina, Varanda",451599,zona_leste
