TITLE,LINK,DATE_SCRAPE,CITY,CEP,NEIGHBORHOOD,CONDO,TAX,AREA,ROOMS_NO,BATH_NO,PARKING_SPOTS,APARTMENT_DETAILS,PRICE,REGION
"Apartamento à Venda - Planalto, 3 Quartos,  75 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-planalto-3-quartos-75-m2-1212591033,2023-08-05,Belo Horizonte,31720260,Planalto,R$ 500,R$ 151,75m²,3,2,1,"Churrasqueira, Piscina, Varanda",380000,zona_norte
"Área privativa à venda, 2 quartos, 1 suíte, 1 vaga, Planalto - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-a-venda-2-quartos-1-suite-1-vaga-planalto-belo-horizonte-mg-1212584051,2023-08-05,Belo Horizonte,31730640,Planalto,R$ 0,R$ 0,96m²,2,2,1,Área de serviço,565000,zona_norte
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1212578108,2023-08-05,Belo Horizonte,31744118,Vila Cloris,R$ 0,R$ 0,62m²,3,2,2,N/A,550000,zona_norte
Área privativa à venda no Bairro Vila Cloris!,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-a-venda-no-bairro-vila-cloris-1212569781,2023-08-05,Belo Horizonte,31744108,Vila Cloris,R$ 0,R$ 0,80m²,2,1,1,N/A,350000,zona_norte
"Área privativa à venda, 2 quartos, 1 suíte, 1 vaga, Planalto - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-a-venda-2-quartos-1-suite-1-vaga-planalto-belo-horizonte-mg-1212559355,2023-08-05,Belo Horizonte,31730640,Planalto,R$ 0,R$ 0,81m²,2,2,1,Área de serviço,390000,zona_norte
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1212549641,2023-08-05,Belo Horizonte,31744118,Vila Cloris,R$ 0,R$ 0,97m²,3,2,2,N/A,590000,zona_norte
COBERTURA conceito Top House Luxo com 04 quartos a venda no Bairro Planalto / Itapoã BH,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-conceito-top-house-luxo-com-04-quartos-a-venda-no-bairro-planalto-itapoa-bh-1212539723,2023-08-05,Belo Horizonte,31720160,Planalto,R$ 0,R$ 0,220m²,4,4,4,N/A,1550000,zona_norte
COBERTURA de Luxo com 04 quartos a venda no Planalto BH,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-de-luxo-com-04-quartos-a-venda-no-planalto-bh-1212533011,2023-08-05,Belo Horizonte,31720060,Planalto,R$ 0,R$ 0,127m²,4,1,2,N/A,789000,zona_norte
Área Privativa Nova com 03 quartos a venda no Bairro Planalto BH,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-nova-com-03-quartos-a-venda-no-bairro-planalto-bh-1212528650,2023-08-05,Belo Horizonte,31730700,Planalto,R$ 0,R$ 0,125m²,3,2,3,N/A,539000,zona_norte
Área Privativa de Luxo com 03 quartos a venda no Planalto BH,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-de-luxo-com-03-quartos-a-venda-no-planalto-bh-1212527426,2023-08-05,Belo Horizonte,31720060,Planalto,R$ 0,R$ 0,127m²,3,1,2,N/A,649000,zona_norte
Área Privativa Luxo com 04 Quartos a venda no Bairro Planalto / Itapoã BH,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-luxo-com-04-quartos-a-venda-no-bairro-planalto-itapoa-bh-1212527419,2023-08-05,Belo Horizonte,31720160,Planalto,R$ 0,R$ 0,190m²,4,4,3,N/A,1150000,zona_norte
Apartamento com 03 quartos a venda no Bairro Planalto BH,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-03-quartos-a-venda-no-bairro-planalto-bh-1212527233,2023-08-05,Belo Horizonte,31730540,Planalto,R$ 0,R$ 0,76m²,3,2,2,N/A,400000,zona_norte
"Apartamento à venda, PROVIDÊNCIA,",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-providencia-1212408377,2023-08-05,Belo Horizonte,31814190,Providência,R$ 150,R$ 100,60m²,2,1,1,N/A,240000,zona_norte
"Apartamento à venda, São Tomáz, Belo Horizonte, MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-sao-tomaz-belo-horizonte-mg-1212408012,2023-08-05,Belo Horizonte,31741090,São Tomáz,R$ 300,R$ 0,50m²,2,2,1,"Armários na cozinha, Churrasqueira",290000,zona_norte
EXCELENTE APARTAMENTO NO BAIRRO HELIOPOLIS...,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/excelente-apartamento-no-bairro-heliopolis-1212405671,2023-08-05,Belo Horizonte,31741510,Heliópolis,R$ 0,R$ 0,43m²,2,1,1,N/A,170000,zona_norte
"Apartamento à venda, Planalto, Belo Horizonte, MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-planalto-belo-horizonte-mg-1212401602,2023-08-05,Belo Horizonte,31720300,Planalto,R$ 335,R$ 1.080,90m²,2,1,1,Armários na cozinha,235000,zona_norte
"Apartamento  3 Quartos  no bairro Jaqueline, Belo Horizonte, MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-no-bairro-jaqueline-belo-horizonte-mg-1212401606,2023-08-05,Belo Horizonte,31748075,Jaqueline,R$ 0,R$ 40,59m²,3,1,1,Armários na cozinha,190000,zona_norte
"Apartamento 02 quartos sendo um suíte, 1 vagas coberta, Bairro juliana , Belo Horizonte, M",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-02-quartos-sendo-um-suite-1-vagas-coberta-bairro-juliana-belo-horizonte-m-1212401554,2023-08-05,Belo Horizonte,31744684,Juliana,R$ 250,R$ 107,70m²,2,2,1,N/A,235000,zona_norte
"Apartamento 02 quartos com armários, Bairro Planalto, Belo Horizonte, MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-02-quartos-com-armarios-bairro-planalto-belo-horizonte-mg-1212399449,2023-08-05,Belo Horizonte,31741161,São Tomáz,R$ 300,R$ 100,75m²,2,1,1,Armários na cozinha,217000,zona_norte
"Cobertura 03 quartos com armários planejados, suíte, três vagas livres e cobertas, Bairro ",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-03-quartos-com-armarios-planejados-suite-tres-vagas-livres-e-cobertas-bairro-1212399398,2023-08-05,Belo Horizonte,31720400,Planalto,R$ 140,R$ 120,123m²,3,3,3,"Armários na cozinha, Churrasqueira",750000,zona_norte
Apartamento à venda com 2 Quartos e Armários Planejados no Bairro Jaqueline em Belo Horizo,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-com-2-quartos-e-armarios-planejados-no-bairro-jaqueline-em-belo-horizo-1212399313,2023-08-05,Belo Horizonte,31748348,Jaqueline,R$ 190,R$ 30,56m²,2,1,1,Armários na cozinha,155000,zona_norte
Apartamento de cobertura   03 quartos com suite 02 vagas cobertas e 3 vagas para motos no ,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-de-cobertura-03-quartos-com-suite-02-vagas-cobertas-e-3-vagas-para-motos-no-1212399305,2023-08-05,Belo Horizonte,31741525,Heliópolis,R$ 0,R$ 0,160m²,3,2,2,N/A,799000,zona_norte
"Apartamento 03 quartos com armários planejados, suíte e varanda, lazer com piscina e 01 va",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-03-quartos-com-armarios-planejados-suite-e-varanda-lazer-com-piscina-e-01-va-1212399278,2023-08-05,Belo Horizonte,31720260,Planalto,R$ 448,R$ 140,70m²,3,2,1,"Armários na cozinha, Churrasqueira, Piscina, Varanda",411000,zona_norte
"Apartamento 02 quartos sendo um suíte, 1 vagas coberta, Bairro juliana , Belo Horizonte, M",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-02-quartos-sendo-um-suite-1-vagas-coberta-bairro-juliana-belo-horizonte-m-1212399239,2023-08-05,Belo Horizonte,31748185,Jaqueline,R$ 250,R$ 107,70m²,2,2,1,N/A,235000,zona_norte
"Apartamento 2 Quartos  com varanda no bairro  Planalto ,Regiao da Pampulha;",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-com-varanda-no-bairro-planalto-regiao-da-pampulha-1212397352,2023-08-05,Belo Horizonte,31730000,Campo Alegre,R$ 0,R$ 0,55m²,2,1,1,"Churrasqueira, Piscina, Varanda",320000,zona_norte
"Apartamento com área privativa  3 Quartos sendo 1 Suite , 3 Vagas no bairro Planalto, Belo",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-area-privativa-3-quartos-sendo-1-suite-3-vagas-no-bairro-planalto-belo-1212397172,2023-08-05,Belo Horizonte,31720150,Planalto,R$ 0,R$ 0,162m²,3,2,3,N/A,845000,zona_norte
"Apartamento 02 quartos com armários, Bairro Planalto, Belo Horizonte",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-02-quartos-com-armarios-bairro-planalto-belo-horizonte-1212396856,2023-08-05,Belo Horizonte,31720300,Planalto,R$ 350,R$ 35,73m²,2,1,1,N/A,220000,zona_norte
"Apartamento à Venda com 2 Quartos e 1 Suíte no Bairro Planalto, Belo Horizonte",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-com-2-quartos-e-1-suite-no-bairro-planalto-belo-horizonte-1212396740,2023-08-05,Belo Horizonte,31720260,Planalto,R$ 350,R$ 115,56m²,2,2,1,"Armários na cozinha, Churrasqueira, Piscina, Varanda",300000,zona_norte
"Apartamento 2 quartos, 1 banheiro, 1 vaga perto do shoping  Estação,Bairro Juliana, Belo H",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-1-banheiro-1-vaga-perto-do-shoping-estacao-bairro-juliana-belo-h-1212396599,2023-08-05,Belo Horizonte,31744540,Juliana,R$ 240,R$ 0,50m²,2,1,1,N/A,154000,zona_norte
"Área Privativa de 200 m² com 3 Quartos, sendo 1 com suíte, 1 Banho social, 1 Vaga Coberta ",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-de-200-m-com-3-quartos-sendo-1-com-suite-1-banho-social-1-vaga-coberta-1212396542,2023-08-05,Belo Horizonte,31730670,Planalto,R$ 232,95m²,2,3,2,Armários na cozinha,Armários na cozinha,430000,zona_norte
"Apartamento área privativa com dois quartos e uma vaga coberta, Bairro Vila Cloris, Belo H",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-area-privativa-com-dois-quartos-e-uma-vaga-coberta-bairro-vila-cloris-belo-h-1212396462,2023-08-05,Belo Horizonte,31744108,Vila Cloris,R$ 0,R$ 0,65m²,2,1,1,N/A,330000,zona_norte
"Apartamento à venda, Heliópolis, Belo Horizonte, MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-heliopolis-belo-horizonte-mg-1212396437,2023-08-05,Belo Horizonte,31741545,Heliópolis,R$ 0,R$ 0,75m²,3,1,1,N/A,295000,zona_norte
COBERTURA NO BAIRRO JAQUELINE,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-no-bairro-jaqueline-1212396420,2023-08-05,Belo Horizonte,31748141,Jaqueline,R$ 0,R$ 1.060,93m²,2,1,1,N/A,318000,zona_norte
"Cobertura Duplex  4 Quartos com 2 Vagas grandes no Bairro Planalto em Belo Horizonte, MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-duplex-4-quartos-com-2-vagas-grandes-no-bairro-planalto-em-belo-horizonte-mg-1212394962,2023-08-05,Belo Horizonte,31720070,Planalto,R$ 400,R$ 156,165m²,4,2,2,"Armários na cozinha, Churrasqueira, Mobiliado",690000,zona_norte
"Cobertura   com 3 Quartos 3 Vagas no bairro  Planalto, Pampulha ,Belo Horizonte, MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-com-3-quartos-3-vagas-no-bairro-planalto-pampulha-belo-horizonte-mg-1212394777,2023-08-05,Belo Horizonte,31720150,Planalto,R$ 0,R$ 0,170m²,3,2,3,N/A,1045000,zona_norte
"Apartamento à venda, Jaqueline, Belo Horizonte, MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-jaqueline-belo-horizonte-mg-1212393730,2023-08-05,Belo Horizonte,31748072,Jaqueline,R$ 50,R$ 0,57m²,2,1,1,Armários na cozinha,150000,zona_norte
"Apartamento  com área Privativa  2 quartos, 1 vaga sob pilotis Vila Cloris, Belo Horizonte",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-area-privativa-2-quartos-1-vaga-sob-pilotis-vila-cloris-belo-horizonte-1212393533,2023-08-05,Belo Horizonte,31744108,Vila Cloris,R$ 0,R$ 0,80m²,2,1,1,N/A,320000,zona_norte
"Apartamento 2 Quartos com suite  com lazer completo no  bairro Floramar ,",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-com-suite-com-lazer-completo-no-bairro-floramar-1212391210,2023-08-05,Belo Horizonte,31742260,Jardim Guanabara,R$ 233,R$ 120,58m²,2,2,1,"Armários na cozinha, Churrasqueira, Piscina, Varanda",290000,zona_norte
APARTAMENTO 03 QUARTOS COM AREA PRIVATIVA E VAGA COBERTA,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-03-quartos-com-area-privativa-e-vaga-coberta-1212391151,2023-08-05,Belo Horizonte,31748320,Jaqueline,R$ 200,R$ 0,66m²,3,1,1,N/A,250000,zona_norte
APTO. 70m² - 3 QUARTOS 1 BANHEIRO E 1 VAGA COBERTA  BAIRRO VILA CLÓRIS,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apto-70m-3-quartos-1-banheiro-e-1-vaga-coberta-bairro-vila-cloris-1212391124,2023-08-05,Belo Horizonte,31744206,Vila Cloris,R$ 200,R$ 833,68m²,3,1,1,N/A,299000,zona_norte
"Apartamento 2 Quartos com suite 2 vagas no bairro Planalto, Regiao da Pampulha;",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-com-suite-2-vagas-no-bairro-planalto-regiao-da-pampulha-1212390509,2023-08-05,Belo Horizonte,31730560,Planalto,R$ 0,R$ 0,55m²,2,2,2,N/A,399000,zona_norte
"Apartamento à venda, Jaqueline, Belo Horizonte, MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-jaqueline-belo-horizonte-mg-1212390138,2023-08-05,Belo Horizonte,31748075,Jaqueline,R$ 243,R$ 37,58m²,3,1,1,Armários na cozinha,180000,zona_norte
"Cobertura 3 Quartos, 2 Banheiros, 1 vaga,Toda com Armários Planejados, Pertinho do Shoping",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-3-quartos-2-banheiros-1-vaga-toda-com-armarios-planejados-pertinho-do-shoping-1212389182,2023-08-05,Belo Horizonte,31744140,Vila Cloris,R$ 0,R$ 100,100m²,3,2,1,"Armários na cozinha, Churrasqueira",489000,zona_norte
"Cobertura 3 Quartos  sendo 2 com suites  2 vagas no bairro Planalto, Regiao da Pampulha;",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-3-quartos-sendo-2-com-suites-2-vagas-no-bairro-planalto-regiao-da-pampulha-1212388617,2023-08-05,Belo Horizonte,31730700,Planalto,R$ 0,R$ 0,120m²,3,4,2,N/A,540000,zona_norte
"Cobertura 3 Quartos suíte 3 vagas com Lazer no bairro Vila Cloris, Planalto, Região da Pam",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-3-quartos-suite-3-vagas-com-lazer-no-bairro-vila-cloris-planalto-regiao-da-pam-1212388038,2023-08-05,Belo Horizonte,31744108,Vila Cloris,R$ 1.067,R$ 392,237m²,3,3,3,"Armários na cozinha, Churrasqueira, Piscina",1200000,zona_norte
"Apartamento com2 Quartos, Armários Planejados e 1 Vaga no Bairro Jaqueline em Belo Horizon",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com2-quartos-armarios-planejados-e-1-vaga-no-bairro-jaqueline-em-belo-horizon-1212387973,2023-08-05,Belo Horizonte,31748036,Jaqueline,R$ 110,R$ 0,46m²,2,1,1,N/A,140000,zona_norte
"Apartamento 3 Quartos sendo 1 suíte,no bairro  Planalto, Regiao da Pampulha, Belo Horizont",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-sendo-1-suite-no-bairro-planalto-regiao-da-pampulha-belo-horizont-1212387938,2023-08-05,Belo Horizonte,31720580,Planalto,R$ 100,R$ 0,79m²,3,2,1,N/A,329000,zona_norte
"Apartamento 2 Quartos 1 vaga no bairro Planalto, Regiao da Pampulha",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-1-vaga-no-bairro-planalto-regiao-da-pampulha-1212386307,2023-08-05,Belo Horizonte,31730620,Planalto,R$ 0,R$ 0,48m²,2,1,1,N/A,249000,zona_norte
"Apartamento à venda, Planalto, Belo Horizonte, MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-planalto-belo-horizonte-mg-1212386288,2023-08-05,Belo Horizonte,31730510,Planalto,R$ 0,R$ 0,50m²,2,1,1,N/A,210000,zona_norte
"Apartamento 3 Quartos, sendo 1 com suíte, Cozinha com Armários e 2 vagas de garagem, no Ba",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-sendo-1-com-suite-cozinha-com-armarios-e-2-vagas-de-garagem-no-ba-1212386266,2023-08-05,Belo Horizonte,31720260,Planalto,R$ 450,R$ 90,82m²,3,2,2,Piscina,400000,zona_norte
"Apartamento Cobertura 3 Quartos, sendo 1 com Suíte, 1 Vaga, área total de 60m² à venda no ",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-cobertura-3-quartos-sendo-1-com-suite-1-vaga-area-total-de-60m-a-venda-no-1212386123,2023-08-05,Belo Horizonte,31744157,Vila Cloris,R$ 0,R$ 0,60m²,3,2,1,N/A,450000,zona_norte
"Apartamento 2 Quartos  no bairro Juliana, ao Lado do SHOPPING ESTAÇÃO;",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-no-bairro-juliana-ao-lado-do-shopping-estacao-1212386124,2023-08-05,Belo Horizonte,31744513,Juliana,R$ 145,R$ 0,46m²,2,1,1,Armários na cozinha,180000,zona_norte
"Cobertura com 4 Quartos sendo 1  suíte, varanda,  2 vagas cobertas no bairro Planalto, Reg",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-com-4-quartos-sendo-1-suite-varanda-2-vagas-cobertas-no-bairro-planalto-reg-1212385862,2023-08-05,Belo Horizonte,31720010,Planalto,R$ 250,R$ 230,173m²,4,1,2,"Armários na cozinha, Churrasqueira, Varanda",850000,zona_norte
"Apartamento 3 quartos com suíte e varanda, 2 vagas cobertas  Bairro Planalto, Belo Horizon",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-com-suite-e-varanda-2-vagas-cobertas-bairro-planalto-belo-horizon-1212385792,2023-08-05,Belo Horizonte,31720260,Planalto,R$ 450,R$ 165,75m²,3,2,2,"Churrasqueira, Piscina, Varanda",410000,zona_norte
"Apartamento à venda, Planalto, Belo Horizonte, MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-planalto-belo-horizonte-mg-1212385769,2023-08-05,Belo Horizonte,31720180,Planalto,R$ 250,R$ 0,120m²,3,2,2,N/A,559000,zona_norte
ÁREA PRIVATIVA 3 QUARTOS 1 SUÍTE 2 VAGAS COBERTAS NO PLANALTO,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-3-quartos-1-suite-2-vagas-cobertas-no-planalto-1212385750,2023-08-05,Belo Horizonte,31720485,Planalto,R$ 420,R$ 2.457,123m²,3,2,2,N/A,695000,zona_norte
"Apartamento 2 quartos, 1 banheiro, 1 vaga, próximo ao Shoping Estação, Bairro Juliana, Bel",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-1-banheiro-1-vaga-proximo-ao-shoping-estacao-bairro-juliana-bel-1212385699,2023-08-05,Belo Horizonte,31744513,Juliana,R$ 160,R$ 0,50m²,2,1,1,Armários na cozinha,169000,zona_norte
"Apartamento 2 Quartos no bairro  Planalto, Regiao da Pampulha",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-no-bairro-planalto-regiao-da-pampulha-1212385632,2023-08-05,Belo Horizonte,31730620,Planalto,R$ 0,R$ 0,48m²,2,1,1,N/A,249000,zona_norte
Apartamento 2 Quartos 1 Suite e 2 vagas no Bairro Guarani.,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-1-suite-e-2-vagas-no-bairro-guarani-1212385411,2023-08-05,Belo Horizonte,31840430,Guarani,R$ 270,R$ 114,57m²,2,2,2,Armários na cozinha,395000,zona_norte
"Cobertura duplex com 4 quartos, em prédio individual e poucos moradores, localizada no bai",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-duplex-com-4-quartos-em-predio-individual-e-poucos-moradores-localizada-no-bai-1212382020,2023-08-05,Belo Horizonte,31720120,Planalto,R$ 0,R$ 230,139m²,4,3,2,"Armários na cozinha, Varanda",690000,zona_norte
"Apartamento 2 quartos 1 banheiro 1 vaga, Floramar, Belo Horizonte, MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-1-banheiro-1-vaga-floramar-belo-horizonte-mg-1212380954,2023-08-05,Belo Horizonte,31840030,Floramar,R$ 0,R$ 0,50m²,2,1,1,Armários na cozinha,169000,zona_norte
"Cobertura 03 quartos com armários planejados, 03 banheiros e 02 vagas cobertas, Bairro Pla",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-03-quartos-com-armarios-planejados-03-banheiros-e-02-vagas-cobertas-bairro-pla-1212380958,2023-08-05,Belo Horizonte,31720060,Planalto,R$ 300,R$ 188,160m²,3,3,2,"Armários na cozinha, Varanda",800000,zona_norte
APARTAMENTO 2 QUARTOS VILA CLORIS / PLANALTO,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-vila-cloris-planalto-1212368892,2023-08-05,Belo Horizonte,31744206,Vila Cloris,R$ 0,R$ 0,55m²,2,1,Padrão,N/A,197000,zona_norte
"Apartamento com área privativa em U, 3 Quartos sendo 1 suíte, 3 Vagas de garagem no bairro",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-area-privativa-em-u-3-quartos-sendo-1-suite-3-vagas-de-garagem-no-bairro-1212368836,2023-08-05,Belo Horizonte,31720090,Planalto,R$ 0,R$ 0,156m²,3,2,3,N/A,999000,zona_norte
"Cobertura 3 quartos, 3 banheiros, 1 suíte, 2 vagas paralelas,com vista do aeroporto da pam",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-3-quartos-3-banheiros-1-suite-2-vagas-paralelas-com-vista-do-aeroporto-da-pam-1212368859,2023-08-05,Belo Horizonte,31741500,Heliópolis,R$ 0,R$ 0,80m²,3,3,2,N/A,498000,zona_norte
"Apartamento 03 quartos, armários planejados, suíte e varanda, duas vagas cobertas, Bairro ",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-03-quartos-armarios-planejados-suite-e-varanda-duas-vagas-cobertas-bairro-1212368778,2023-08-05,Belo Horizonte,31720060,Planalto,R$ 300,R$ 197,80m²,3,2,2,"Armários na cozinha, Varanda",399000,zona_norte
