,CONDO,TAX,AREA,ROOMS_NO,BATH_NO,PARKING_SPOTS,DETAIL_Academia,DETAIL_Ar condicionado,DETAIL_Armários na cozinha,DETAIL_Armários no quarto,DETAIL_Churrasqueira,DETAIL_Mobiliado,DETAIL_Piscina,DETAIL_Quarto de serviço,DETAIL_Varanda,DETAIL_Área de serviço,PRICE,REGION_pampulha,REGION_venda_nova,REGION_zona_centro_sul,REGION_zona_leste,REGION_zona_nordeste,REGION_zona_noroeste,REGION_zona_norte,REGION_zona_oeste
225,150,0,55,2,1,1,0,0,0,0,0,0,0,0,0,0,145000.0,False,False,False,False,False,False,False,False
226,215,85,64,3,1,1,0,0,0,0,0,0,0,0,0,0,240000.0,False,False,False,False,False,False,False,False
227,250,130,83,2,1,1,0,0,0,0,0,0,0,0,0,1,319000.0,False,False,False,False,False,False,False,False
228,250,120,45,2,1,1,0,0,0,0,0,0,0,0,0,1,294000.0,False,False,False,False,False,False,False,False
229,120,90,48,2,1,1,0,0,0,0,0,0,0,0,0,0,200000.0,False,False,False,False,False,False,False,False
230,0,0,43,2,1,0,0,0,0,0,0,0,0,0,1,1,245000.0,False,False,False,False,False,False,False,False
231,180,1,138,3,2,2,0,0,0,0,0,0,0,0,0,0,447000.0,False,False,False,False,False,False,False,False
232,0,0,167,3,2,2,0,0,0,0,0,0,0,0,0,0,739000.0,False,False,False,False,False,False,False,False
233,0,0,122,3,2,2,0,0,0,0,0,0,0,0,0,0,550000.0,False,False,False,False,False,False,False,False
234,0,0,45,2,1,1,0,0,0,0,0,0,0,0,0,0,250000.0,False,False,False,False,False,False,False,False
235,480,1,70,3,2,1,0,0,0,0,0,0,0,0,1,0,390000.0,False,False,False,False,False,False,False,False
236,207,0,69,2,1,1,0,0,0,0,0,0,0,0,1,0,355000.0,False,False,False,False,False,False,False,False
237,0,0,44,2,1,2,0,0,0,0,0,0,0,0,0,0,100000.0,False,False,False,False,False,False,False,False
238,0,0,111,2,2,1,0,0,0,0,0,0,0,0,0,0,465000.0,False,False,False,False,False,False,False,False
239,215,36,48,2,1,1,0,0,0,0,0,0,0,0,0,0,160000.0,False,False,False,False,False,False,False,False
240,200,0,42,2,1,1,0,0,0,0,0,0,0,0,0,0,180000.0,False,False,False,False,False,False,False,False
241,0,0,44,2,1,1,0,0,0,0,0,0,0,0,0,0,260000.0,False,False,False,False,False,False,False,False
242,0,0,121,3,3,1,0,0,0,0,0,0,0,0,0,0,490000.0,False,False,False,False,False,False,False,False
243,426,0,50,2,1,1,0,0,0,0,0,0,0,0,0,0,170000.0,False,False,False,False,False,False,False,False
244,0,0,65,3,2,2,1,0,0,0,1,0,1,0,1,0,355682.0,False,False,False,False,False,False,False,False
245,0,0,70,3,1,2,0,0,0,0,0,0,0,0,0,0,375000.0,False,False,False,False,False,False,False,False
246,1,1,80,3,1,2,0,0,0,0,0,0,0,0,0,0,775000.0,False,False,False,False,False,False,False,False
247,0,0,110,3,1,2,0,0,0,0,0,0,0,0,0,0,490000.0,False,False,False,False,False,False,False,False
248,0,0,53,2,2,1,0,0,0,0,0,0,0,0,0,0,310000.0,False,False,False,False,False,False,False,False
249,100,0,67,3,1,1,0,0,0,0,0,0,0,0,0,0,175000.0,False,False,False,False,False,False,False,False
250,325,37,48,2,1,1,0,0,0,0,0,0,0,0,0,0,160000.0,False,False,False,False,False,False,False,False
251,0,0,51,2,2,1,0,0,0,0,0,0,0,0,0,0,285000.0,False,False,False,False,False,False,False,False
252,200,0,44,2,1,1,0,0,0,0,0,0,0,0,0,0,145000.0,False,False,False,False,False,False,False,False
253,230,0,41,2,1,1,0,0,0,0,0,0,0,0,0,0,105000.0,False,False,False,False,False,False,False,False
254,350,1,125,3,2,2,0,0,0,0,0,0,0,0,1,0,595000.0,False,False,False,False,False,False,False,False
255,0,0,65,3,2,2,1,0,0,0,1,0,1,0,1,0,347000.0,False,False,False,False,False,False,False,False
256,0,0,44,2,1,1,0,0,0,0,0,0,0,0,0,0,100000.0,False,False,False,False,False,False,False,False
257,230,840,46,2,1,1,0,0,0,0,0,0,0,0,0,0,245000.0,False,False,False,False,False,False,False,False
258,310,100,55,2,1,1,0,0,0,0,0,0,0,0,0,0,160000.0,False,False,False,False,False,False,False,False
259,250,0,45,2,1,1,0,0,0,0,0,0,0,0,0,0,230000.0,False,False,False,False,False,False,False,False
260,450,114,58,3,2,1,0,0,0,0,0,0,0,0,0,0,290000.0,False,False,False,False,False,False,False,False
261,0,0,180,3,2,3,0,0,0,0,0,0,0,0,0,0,700000.0,False,False,False,False,False,False,False,False
262,250,0,60,3,1,1,0,0,0,0,0,0,0,0,0,0,300000.0,False,False,False,False,False,False,False,False
263,0,0,98,3,3,2,0,0,0,0,0,0,0,0,0,1,760000.0,False,False,False,False,False,False,False,False
264,250,0,66,3,1,1,0,0,1,0,0,0,0,0,0,0,210000.0,False,False,False,False,False,False,False,False
265,250,170,120,2,3,2,0,0,0,0,1,0,0,0,0,0,780000.0,False,False,False,False,False,False,False,False
266,800,277,119,3,3,2,0,0,0,0,0,0,0,0,0,0,780000.0,False,False,False,False,False,False,False,False
267,120,0,46,2,1,1,0,0,0,0,0,0,0,0,0,0,128000.0,False,False,False,False,False,False,False,False
268,250,800,47,3,1,1,0,0,1,0,0,0,0,0,0,1,250000.0,False,False,False,False,False,False,False,False
269,320,1,81,3,1,2,1,0,0,0,0,0,0,0,1,1,550000.0,False,False,False,False,False,False,False,False
270,0,0,122,3,1,2,0,0,0,0,0,0,0,0,0,0,550000.0,False,False,False,False,False,False,False,False
271,0,0,82,3,1,2,0,0,0,0,0,0,0,0,0,1,556500.0,False,False,False,False,False,False,False,False
272,1,1,61,2,2,1,0,0,0,0,0,0,0,0,0,0,285000.0,False,False,False,False,False,False,False,False
273,1,1,106,2,3,1,0,0,0,0,0,0,0,0,0,0,450000.0,False,False,False,False,False,False,False,False
274,0,1,48,2,1,1,0,0,0,0,0,0,0,0,0,0,290000.0,False,False,False,False,False,False,False,False
275,0,0,130,3,1,3,1,0,0,0,0,0,1,0,0,1,980000.0,False,False,False,False,False,False,False,False
276,1,1,106,3,2,2,0,0,0,0,0,0,0,0,0,1,810000.0,False,False,False,False,False,False,False,False
277,1,1,83,3,1,2,0,0,0,0,0,0,0,0,0,1,510000.0,False,False,False,False,False,False,False,False
278,1,1,83,3,1,2,0,0,0,0,0,0,0,0,0,1,505000.0,False,False,False,False,False,False,False,False
279,1,1,82,3,1,2,0,0,0,0,0,0,0,0,0,1,498000.0,False,False,False,False,False,False,False,False
280,1,1,83,3,1,2,0,0,0,0,0,0,0,0,0,0,495000.0,False,False,False,False,False,False,False,False
281,320,900,45,2,1,1,0,0,1,0,1,0,0,0,0,0,177000.0,False,False,False,False,False,False,False,False
282,210,0,147,3,2,2,0,0,0,0,0,0,0,0,0,1,650000.0,False,False,False,False,False,False,False,False
283,250,96,45,2,1,0,0,0,0,0,0,0,0,0,0,0,229000.0,False,False,False,False,False,False,False,False
284,165,0,43,2,1,1,0,0,0,0,1,0,0,0,0,1,133000.0,False,False,False,False,False,False,False,False
285,250,110,65,2,1,1,0,0,0,0,0,0,0,0,0,1,299000.0,False,False,False,False,False,False,False,False
286,165,0,43,2,1,1,0,0,0,0,0,0,0,0,0,1,120000.0,False,False,False,False,False,False,False,False
287,200,0,44,2,1,5,0,0,0,0,0,0,0,0,0,0,240000.0,False,False,False,False,False,False,False,False
288,0,0,51,2,1,1,0,0,0,0,0,0,0,0,0,1,310000.0,False,False,False,False,False,False,False,False
289,0,0,61,2,1,1,0,0,0,0,0,0,0,0,0,1,465000.0,False,False,False,False,False,False,False,False
290,0,0,51,2,1,1,0,0,0,0,0,0,0,0,1,1,280431.0,False,False,False,False,False,False,False,False
291,0,0,49,2,1,1,0,0,0,0,0,0,0,0,1,1,280431.0,False,False,False,False,False,False,False,False
292,100,94,115,3,1,1,0,0,0,0,0,0,0,0,0,1,350000.0,False,False,False,False,False,False,False,False
293,331,1,75,3,2,1,0,0,0,0,0,0,0,0,0,0,449560.0,False,False,False,False,False,False,False,False
294,0,0,65,2,1,1,0,0,0,0,0,0,0,0,0,0,140000.0,False,False,False,False,False,False,False,False
295,410,1,72,2,1,1,0,0,0,0,0,0,0,0,0,1,335000.0,False,False,False,False,False,False,False,False
296,0,0,50,2,1,1,0,0,0,0,0,0,0,0,0,1,295000.0,False,False,False,False,False,False,False,False
297,0,0,24,2,1,1,0,0,0,0,0,0,0,0,0,1,510000.0,False,False,False,False,False,False,False,False
298,0,0,51,2,1,1,0,0,0,0,0,0,0,0,0,1,450000.0,False,False,False,False,False,False,False,False
299,0,0,45,2,1,1,0,0,0,0,0,0,0,0,1,0,265000.0,False,False,False,False,False,False,False,False
300,0,0,124,3,1,2,0,0,0,0,0,0,0,0,0,1,550000.0,False,False,False,False,False,False,False,False
301,0,0,74,2,1,1,0,0,0,0,0,0,0,0,1,1,310000.0,False,False,False,False,False,False,False,False
302,0,0,45,2,1,0,0,0,0,0,0,0,0,0,1,0,231000.0,False,False,False,False,False,False,False,False
303,0,0,45,2,1,1,0,0,0,0,0,0,0,0,1,0,274000.0,False,False,False,False,False,False,False,False
304,265,36,48,2,1,1,0,0,0,0,0,0,0,0,0,0,183000.0,False,False,False,False,False,False,False,False
305,602,1,123,3,2,2,1,0,1,1,1,0,1,0,0,0,450000.0,False,False,False,False,False,False,False,False
306,100,100,146,2,2,1,0,0,0,0,0,0,0,0,1,0,590000.0,False,False,False,False,False,False,False,False
307,1,1,120,3,3,3,0,0,0,0,0,0,0,0,0,0,849000.0,False,False,False,False,False,False,False,False
308,100,100,75,3,1,2,0,0,0,0,0,0,0,0,0,0,490000.0,False,False,False,False,False,False,False,False
309,100,100,105,2,2,1,0,0,0,0,0,0,0,0,0,0,490000.0,False,False,False,False,False,False,False,False
310,200,0,79,3,2,2,0,0,0,0,0,0,0,0,0,1,495000.0,False,False,False,False,False,False,False,False
311,300,160,89,2,2,2,0,0,0,0,0,0,0,0,0,0,450000.0,False,False,False,False,False,False,False,False
312,200,1,70,2,1,1,0,0,0,0,1,0,0,0,0,1,355000.0,False,False,False,False,False,False,False,False
313,250,78,68,3,1,1,0,0,0,0,0,0,0,0,0,1,265000.0,False,False,False,False,False,False,False,False
314,270,0,50,2,1,1,0,0,1,0,0,0,0,0,0,0,190000.0,False,False,False,False,False,False,False,False
315,0,0,48,2,1,1,1,0,0,0,1,0,1,0,0,1,271795.0,False,False,False,False,False,False,False,False
316,170,0,57,2,1,1,0,0,0,0,0,0,0,0,0,0,180000.0,False,False,False,False,False,False,False,False
317,240,150,160,3,3,2,0,0,1,1,0,0,0,0,0,1,650000.0,False,False,False,False,False,False,False,False
318,307,588,54,3,1,1,0,0,0,0,0,0,0,0,0,0,200000.0,False,False,False,False,False,False,False,False
319,0,0,100,2,1,1,0,0,0,0,0,0,0,0,1,0,350000.0,False,False,False,False,False,False,False,False
320,210,0,48,2,1,1,0,0,0,0,0,0,0,0,0,0,210000.0,False,False,False,False,False,False,False,False
321,200,339,55,2,1,0,0,0,0,0,0,0,0,0,0,1,180000.0,False,False,False,False,False,False,False,False
322,0,0,51,2,1,2,1,0,0,0,1,0,1,0,0,1,292518.0,False,False,False,False,False,False,False,False
323,0,0,51,2,1,2,1,0,0,0,1,0,1,0,0,1,293739.0,False,False,False,False,False,False,False,False
324,250,0,96,3,2,2,0,0,0,0,0,0,0,0,0,0,650000.0,False,False,False,False,False,False,False,False
325,200,1,145,3,2,2,0,0,0,0,0,0,0,0,1,1,942000.0,False,False,False,False,False,False,False,False
326,0,0,79,3,1,1,0,0,0,0,0,0,0,0,0,1,569000.0,False,False,False,False,False,False,False,False
327,265,396,44,2,1,1,0,0,0,0,0,0,0,0,0,1,185000.0,False,False,False,False,False,False,False,False
328,250,0,79,3,2,2,0,0,0,0,0,0,0,0,0,0,449000.0,False,False,False,False,False,False,False,False
329,345,1,122,3,2,2,0,0,0,0,0,0,0,0,0,0,649040.0,False,False,False,False,False,False,False,False
330,181,0,47,2,1,1,0,0,0,0,1,0,0,0,0,0,125900.0,False,False,False,False,False,False,False,False
331,350,2,213,4,1,2,0,0,0,0,0,0,0,0,0,0,900000.0,False,False,False,False,False,False,False,False
332,300,90,25,1,1,0,1,0,0,0,1,0,1,0,0,0,219398.0,False,False,False,False,False,False,False,False
333,250,0,66,3,1,1,0,0,0,0,0,0,0,0,0,0,220000.0,False,False,False,False,False,False,False,False
334,0,0,161,3,1,2,0,0,0,0,0,0,0,0,1,0,790000.0,False,False,False,False,False,False,False,False
335,0,0,110,3,2,3,1,0,0,0,1,0,1,0,1,0,950000.0,False,False,False,False,False,False,False,False
336,0,0,78,3,2,3,0,0,0,0,0,0,0,0,1,0,495625.0,False,False,False,False,False,False,False,False
337,0,0,78,3,2,2,0,0,0,0,0,0,0,0,0,0,680987.0,False,False,False,False,False,False,False,False
338,150,1,116,3,1,1,0,0,0,0,0,0,0,0,0,0,470000.0,False,False,False,False,False,False,False,False
339,0,0,54,2,1,1,0,0,0,0,0,0,0,0,0,0,295000.0,False,False,False,False,False,False,False,False
340,0,0,160,2,2,2,0,0,0,0,0,0,0,0,0,0,550000.0,False,False,False,False,False,False,False,False
341,0,0,65,3,1,1,0,0,0,0,0,0,0,0,0,0,250000.0,False,False,False,False,False,False,False,False
342,0,0,86,3,2,2,0,0,0,0,0,0,0,0,1,0,1000000.0,False,False,False,False,False,False,False,False
343,100,374,60,2,1,1,0,0,0,0,0,0,0,0,0,0,255000.0,False,False,False,False,False,False,False,False
344,0,0,94,3,1,2,0,0,0,0,0,0,0,0,0,0,730000.0,False,False,False,False,False,False,False,False
345,0,0,170,4,3,2,0,0,0,0,0,0,0,0,0,0,850000.0,False,False,False,False,False,False,False,False
346,0,0,170,4,3,2,0,0,0,0,0,0,0,0,0,0,850000.0,False,False,False,False,False,False,False,False
347,200,135,50,2,1,1,0,0,0,0,0,0,0,0,0,1,280000.0,False,False,False,False,False,False,False,False
348,250,141,112,3,2,2,0,0,0,0,1,0,0,0,0,0,620000.0,False,False,False,False,False,False,False,False
349,170,90,55,2,1,1,0,0,0,0,0,0,0,0,0,0,260000.0,False,False,False,False,False,False,False,False
350,100,0,55,2,1,1,0,0,0,0,0,0,0,0,0,0,150000.0,False,False,False,False,False,False,False,False
351,300,212,185,4,2,2,0,0,1,1,0,0,0,1,0,1,875000.0,False,False,False,False,False,False,False,False
352,280,0,53,2,1,1,0,0,0,1,0,0,0,0,0,1,180000.0,False,False,False,False,False,False,False,False
353,265,0,50,2,1,1,0,0,0,0,0,0,0,0,0,0,170000.0,False,False,False,False,False,False,False,False
354,0,0,55,2,1,1,0,0,0,0,0,0,0,0,0,0,295000.0,False,False,False,False,False,False,False,False
355,110,0,47,2,1,1,0,0,0,0,0,0,0,0,0,0,140000.0,False,False,False,False,False,False,False,False
356,300,200,200,3,2,2,0,0,0,0,0,0,0,0,0,1,510000.0,False,False,False,False,False,False,False,False
357,0,0,57,2,1,1,0,0,0,0,0,0,0,0,0,0,435000.0,False,False,False,False,False,False,False,False
358,80,0,58,2,1,1,0,0,0,0,0,0,0,0,0,0,150000.0,False,False,False,False,False,False,False,False
359,150,130,107,3,1,2,0,0,0,0,0,0,0,0,0,0,588000.0,False,False,False,False,False,False,False,False
360,0,0,55,2,1,1,0,0,0,0,0,0,0,0,0,0,420000.0,False,False,False,False,False,False,False,False
361,0,0,85,3,1,2,0,0,0,0,0,0,0,0,0,0,559000.0,False,False,False,False,False,False,False,False
362,0,0,145,4,2,4,1,0,0,0,1,0,1,0,1,1,1450000.0,False,False,False,False,False,False,False,False
363,0,0,50,2,1,1,0,0,0,0,0,0,0,0,0,0,295000.0,False,False,False,False,False,False,False,False
364,0,0,145,4,2,3,1,0,0,0,1,0,1,0,1,1,1350000.0,False,False,False,False,False,False,False,False
365,0,0,205,4,2,5,1,0,0,0,1,0,1,0,1,1,2500000.0,False,False,False,False,False,False,False,False
366,0,0,145,4,2,3,1,0,0,0,1,0,1,0,1,1,1250000.0,False,False,False,False,False,False,False,False
367,0,0,64,2,1,1,0,0,0,0,0,0,0,0,0,1,276766.0,False,False,False,False,False,False,False,False
369,241,0,45,2,1,1,0,0,0,0,1,0,1,0,0,0,250000.0,False,False,False,False,False,False,False,False
370,300,1,70,3,1,1,0,0,0,0,0,0,0,0,1,0,390000.0,False,False,False,False,False,False,False,False
371,480,170,125,2,2,2,0,0,0,0,1,0,0,0,1,1,600000.0,False,False,False,False,False,False,False,False
372,0,0,135,3,2,2,0,0,0,0,0,0,0,0,0,0,750000.0,False,False,False,False,False,False,False,False
373,200,0,60,3,1,1,0,0,0,0,0,0,0,0,0,0,279000.0,False,False,False,False,False,False,False,False
374,250,100,170,3,3,2,0,0,0,0,0,0,0,0,0,0,690000.0,False,False,False,False,False,False,False,False
375,405,154,80,2,1,2,0,0,0,0,1,0,1,0,1,1,400000.0,False,False,False,False,False,False,False,False
376,30,0,45,2,1,2,0,0,0,0,0,0,0,0,0,1,120000.0,False,False,False,False,False,False,False,False
377,0,0,51,2,1,1,0,0,0,0,1,0,0,0,0,0,228799.0,False,False,False,False,False,False,False,False
378,680,2,84,2,2,2,0,0,0,0,0,0,0,0,0,1,510000.0,False,False,False,False,False,False,False,False
379,500,109,108,3,1,0,0,0,0,0,0,0,0,0,0,1,299000.0,False,False,False,False,False,False,False,False
380,0,0,48,2,1,1,0,0,0,0,0,0,0,0,0,0,233549.0,False,False,False,False,False,False,False,False
381,180,1,70,3,2,1,0,0,0,0,0,0,0,0,0,1,299000.0,False,False,False,False,False,False,False,False
382,250,150,80,3,2,2,0,0,0,0,0,0,0,0,0,1,490000.0,False,False,False,False,False,False,False,False
383,265,396,44,2,1,1,0,0,0,0,1,0,0,0,0,1,175000.0,False,False,False,False,False,False,False,False
384,280,60,44,2,1,1,0,0,1,1,0,1,0,0,0,1,215000.0,False,False,False,False,False,False,False,False
385,0,0,48,2,1,1,0,0,0,0,1,0,0,0,0,0,240900.0,False,False,False,False,False,False,False,False
386,0,0,48,2,1,1,1,0,0,0,1,0,1,0,0,0,289990.0,False,False,False,False,False,False,False,False
387,0,0,53,2,1,1,1,0,0,0,1,0,1,0,0,0,272900.0,False,False,False,False,False,False,False,False
388,0,0,44,2,1,1,0,0,0,0,1,0,1,0,0,0,265000.0,False,False,False,False,False,False,False,False
389,0,0,65,3,1,2,1,0,0,0,1,0,1,0,0,0,347900.0,False,False,False,False,False,False,False,False
390,200,135,50,2,1,1,0,0,1,0,0,0,0,0,0,1,280000.0,False,False,False,False,False,False,False,False
391,0,0,41,2,2,1,0,0,0,0,0,0,0,0,0,0,415000.0,False,False,False,False,False,False,False,False
392,267,0,139,3,2,3,0,0,0,0,0,0,0,0,0,0,600000.0,False,False,False,False,False,False,False,False
393,0,0,142,3,2,2,0,0,0,0,0,0,0,0,0,0,749000.0,False,False,False,False,False,False,False,False
394,0,0,65,3,2,2,0,0,0,0,0,0,0,0,0,0,345000.0,False,False,False,False,False,False,False,False
395,350,250,92,3,2,3,0,0,0,0,0,0,0,0,0,0,700000.0,False,False,False,False,False,False,False,False
396,0,0,82,3,2,2,0,0,0,0,0,0,0,0,0,0,510000.0,False,False,False,False,False,False,False,False
397,0,0,65,2,2,1,0,0,0,0,0,0,0,0,0,0,269936.0,False,False,False,False,False,False,False,False
398,0,0,25,1,1,0,0,0,0,0,0,0,0,0,0,0,199000.0,False,False,False,False,False,False,False,False
399,0,0,51,2,2,1,0,0,0,0,0,0,0,0,0,0,430000.0,False,False,False,False,False,False,False,False
400,0,0,90,3,2,2,0,0,0,0,0,0,0,0,0,0,590000.0,False,False,False,False,False,False,False,False
401,385,130,87,3,3,2,1,0,1,0,1,0,0,0,0,0,450000.0,False,False,False,False,False,False,False,False
402,0,0,200,3,3,2,0,0,1,0,1,0,1,0,1,1,880000.0,False,False,False,False,False,False,False,False
403,200,1,58,3,3,2,0,0,0,0,0,0,0,0,0,1,880000.0,False,False,False,False,False,False,False,False
404,200,0,132,3,2,4,0,0,0,0,0,0,0,0,0,0,699000.0,False,False,False,False,False,False,False,False
405,0,0,82,3,3,2,0,0,0,0,0,0,0,0,1,0,490000.0,False,False,False,False,False,False,False,False
406,0,0,65,2,2,2,0,0,0,0,0,0,0,0,0,0,306000.0,False,False,False,False,False,False,False,False
407,0,0,52,2,1,1,0,0,0,0,0,0,0,0,0,0,299000.0,False,False,False,False,False,False,False,False
408,200,123,124,3,2,2,0,0,0,0,0,1,0,0,0,1,540000.0,False,False,False,False,False,False,False,False
409,0,0,100,3,3,2,0,0,0,0,0,0,0,0,1,1,890000.0,False,False,False,False,False,False,False,False
410,320,0,60,3,1,1,0,0,0,0,0,0,0,0,0,0,220000.0,False,False,False,False,False,False,False,False
411,260,0,48,2,1,1,0,0,1,0,0,0,0,0,0,1,145000.0,False,False,False,False,False,False,False,False
412,200,10,54,2,2,1,0,0,0,0,0,0,0,0,0,0,290000.0,False,False,False,False,False,False,False,False
413,299,0,54,2,1,1,0,0,0,0,0,0,0,0,0,1,195000.0,False,False,False,False,False,False,False,False
414,200,140,85,3,2,2,0,0,0,0,0,0,0,0,1,1,570000.0,False,False,False,False,False,False,False,False
415,0,0,47,2,1,1,0,0,0,0,0,0,0,0,0,1,239848.0,False,False,False,False,False,False,False,False
416,400,0,120,3,2,2,0,1,0,0,1,0,0,0,0,0,630000.0,False,False,False,False,False,False,False,False
417,146,0,40,2,1,1,0,0,0,0,0,0,0,0,0,0,170000.0,False,False,False,False,False,False,False,False
418,200,0,42,2,1,1,0,0,0,0,0,0,0,0,0,1,185900.0,False,False,False,False,False,False,False,False
419,1,1,86,3,2,2,0,0,0,0,0,0,0,0,0,1,660000.0,False,False,False,False,False,False,False,False
420,680,3,162,4,3,2,0,0,0,0,0,0,0,0,1,1,800000.0,False,False,False,False,False,False,False,False
421,650,2,158,4,4,2,0,0,0,0,0,0,1,0,1,1,650000.0,False,False,False,False,False,False,False,False
422,135,160,57,2,2,1,0,0,0,0,0,0,0,0,0,1,360000.0,False,False,False,False,False,False,False,False
423,240,1,121,3,3,2,0,0,0,0,1,0,0,0,1,1,530000.0,False,False,False,False,False,False,False,False
424,680,2,84,2,2,2,0,0,0,0,0,1,0,0,1,1,510000.0,False,False,False,False,False,False,False,False
425,60,0,43,2,1,1,0,0,1,0,0,1,0,0,0,1,85000.0,False,False,False,False,False,False,False,False
426,0,0,66,3,1,2,1,0,0,0,1,0,1,0,1,0,343496.0,False,False,False,False,False,False,False,False
427,0,0,64,2,1,2,1,0,0,0,1,0,1,0,1,0,308854.0,False,False,False,False,False,False,False,False
428,0,0,85,2,1,2,1,0,0,0,1,0,1,0,1,0,304354.0,False,False,False,False,False,False,False,False
429,0,0,43,2,1,1,1,0,0,0,0,0,1,0,1,0,282995.0,False,False,False,False,False,False,False,False
430,0,0,52,2,1,1,1,0,0,0,1,0,1,0,0,0,269442.0,False,False,False,False,False,False,False,False
431,0,0,47,2,1,1,1,0,0,0,1,0,1,0,0,0,279477.0,False,False,False,False,False,False,False,False
432,0,0,53,2,1,1,1,0,0,0,1,0,1,0,1,0,278115.0,False,False,False,False,False,False,False,False
433,0,0,46,2,1,1,1,0,0,0,0,0,1,0,0,0,280990.0,False,False,False,False,False,False,False,False
434,250,900,52,2,1,1,0,0,0,0,0,0,0,0,0,0,198380.0,False,False,False,False,False,False,False,False
435,350,150,115,3,2,2,0,0,0,0,0,0,0,0,1,0,585000.0,False,False,False,False,False,False,False,False
436,1,1,172,3,3,2,0,0,0,0,0,0,0,0,1,1,970000.0,False,False,False,False,False,False,False,False
437,0,0,76,3,1,1,0,1,1,0,0,0,0,0,0,0,500000.0,False,False,False,False,False,False,False,False
438,0,0,90,3,1,0,0,0,0,0,0,0,0,0,0,0,778000.0,False,False,False,False,False,False,False,False
439,0,0,47,2,1,1,0,0,0,0,0,0,0,0,0,0,236009.0,False,False,False,False,False,False,False,False
440,0,0,90,3,1,0,0,0,0,0,0,0,0,0,0,0,489000.0,False,False,False,False,False,False,False,False
441,0,0,90,3,1,0,0,0,0,0,0,0,0,0,0,0,499000.0,False,False,False,False,False,False,False,False
442,0,0,49,2,1,0,0,0,0,0,0,0,0,0,0,0,285000.0,False,False,False,False,False,False,False,False
443,0,0,90,3,1,0,0,0,0,0,0,0,0,0,0,0,489000.0,False,False,False,False,False,False,False,False
444,0,0,106,2,1,0,0,0,0,0,0,0,0,0,0,0,450000.0,False,False,False,False,False,False,False,False
445,0,0,90,3,1,4,0,0,0,0,0,0,0,0,0,0,897000.0,False,False,False,False,False,False,False,False
446,0,0,90,3,1,0,0,0,0,0,0,0,0,0,0,0,598000.0,False,False,False,False,False,False,False,False
447,0,0,90,3,1,0,0,0,0,0,0,0,0,0,0,0,565000.0,False,False,False,False,False,False,False,False
448,0,0,90,3,1,4,0,0,0,0,0,0,0,0,0,0,897000.0,False,False,False,False,False,False,False,False
449,0,0,90,3,1,0,0,0,0,0,0,0,0,0,0,0,565000.0,False,False,False,False,False,False,False,False
450,0,0,49,2,1,0,0,0,0,0,0,0,0,0,0,0,285000.0,False,False,False,False,False,False,False,False
451,260,1,88,3,1,1,0,0,0,0,0,0,0,0,0,1,360000.0,False,False,False,False,False,False,False,False
452,0,0,46,2,1,1,0,0,0,0,0,0,0,0,0,0,320749.0,False,False,False,False,False,False,False,False
453,485,178,125,4,2,2,0,0,0,0,0,0,0,0,1,0,530000.0,False,False,False,False,False,False,False,False
454,0,0,113,2,2,2,0,0,0,0,0,0,0,0,1,1,615000.0,False,False,False,False,False,False,False,False
455,200,0,52,2,1,1,0,0,0,0,0,0,0,0,0,0,250000.0,False,False,False,False,False,False,False,False
456,335,620,48,2,1,1,0,0,1,0,0,0,0,0,0,0,238000.0,False,False,False,False,False,False,False,False
457,300,250,193,3,4,4,0,1,1,0,1,1,0,0,1,1,1280000.0,False,False,False,False,False,False,False,False
458,450,122,20,3,2,2,0,0,0,0,0,0,0,0,0,0,450000.0,False,False,False,False,False,False,False,False
459,0,0,82,3,3,1,0,0,0,0,0,0,0,0,0,0,460000.0,False,False,False,False,False,False,False,False
460,200,1,80,3,2,2,0,0,0,0,0,0,0,0,0,0,650000.0,False,False,False,False,False,False,False,False
461,0,0,440,3,3,4,0,0,0,0,1,0,0,0,0,0,850000.0,False,False,False,False,False,False,False,False
462,0,0,440,3,3,4,0,0,0,0,1,0,0,0,0,0,850000.0,False,False,False,False,False,False,False,False
463,0,0,65,3,2,1,0,0,0,0,0,0,0,0,0,0,250000.0,False,False,False,False,False,False,False,False
464,200,0,50,2,1,1,0,0,0,0,0,0,0,0,0,0,220000.0,False,False,False,False,False,False,False,False
465,350,1,90,3,2,2,0,0,0,0,0,0,0,0,0,1,595000.0,False,False,False,False,False,False,False,False
466,0,0,101,3,3,1,0,0,0,0,0,0,0,0,0,0,490000.0,False,False,False,False,False,False,False,False
467,165,47,43,2,1,1,0,0,0,0,1,0,0,0,1,1,125000.0,False,False,False,False,False,False,False,False
