,AREA,ROOMS_NO,BATH_NO,PARKING_SPOTS,DETAIL_Academia,DETAIL_Ar condicionado,DETAIL_Armários na cozinha,DETAIL_Armários no quarto,DETAIL_Churrasqueira,DETAIL_Mobiliado,DETAIL_Piscina,DETAIL_Varanda,DETAIL_Área de serviço,REGION_pampulha,REGION_venda_nova,REGION_zona_centro_sul,REGION_zona_leste,REGION_zona_nordeste,REGION_zona_noroeste,REGION_zona_norte,REGION_zona_oeste,UTILS,PRICE
240,42,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,180000.0
241,44,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000.0
242,121,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490000.0
243,50,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,170000.0
244,65,3,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,355682.0
245,70,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375000.0
246,80,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,775000.0
247,110,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490000.0
248,53,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310000.0
249,67,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,175000.0
250,48,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,160000.0
251,51,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285000.0
252,44,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,145000.0
253,41,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,105000.0
254,125,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,351,595000.0
255,65,3,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,347000.0
256,44,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000.0
257,46,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,245000.0
258,55,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,160000.0
259,45,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,230000.0
260,58,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,290000.0
261,180,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000.0
262,60,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,300000.0
263,98,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,760000.0
264,66,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,210000.0
265,120,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,420,780000.0
266,119,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,780000.0
267,46,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,128000.0
268,47,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1050,250000.0
269,81,3,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,321,550000.0
270,122,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000.0
271,82,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,556500.0
272,61,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,285000.0
273,106,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,450000.0
274,48,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,290000.0
275,130,3,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,980000.0
276,106,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,810000.0
277,83,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,510000.0
278,83,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,505000.0
279,82,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,498000.0
280,83,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,495000.0
281,45,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1220,177000.0
282,147,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,210,650000.0
283,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,229000.0
284,43,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,165,133000.0
285,65,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,360,299000.0
286,43,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,165,120000.0
287,44,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,240000.0
288,51,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,310000.0
289,61,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,465000.0
290,51,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,280431.0
291,49,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,280431.0
292,115,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,194,350000.0
293,75,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,449560.0
294,65,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000.0
295,72,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,411,335000.0
296,50,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,295000.0
297,24,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,510000.0
298,51,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,450000.0
299,45,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,265000.0
300,124,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,550000.0
301,74,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,310000.0
302,45,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,231000.0
303,45,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,274000.0
304,48,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,183000.0
305,123,3,2,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,603,450000.0
306,146,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,200,590000.0
307,120,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,849000.0
308,75,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,490000.0
309,105,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,490000.0
310,79,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,200,495000.0
311,89,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,450000.0
312,70,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,201,355000.0
313,68,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,328,265000.0
314,50,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,190000.0
315,48,2,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,271795.0
316,57,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,180000.0
317,160,3,3,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,390,650000.0
318,54,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,200000.0
319,100,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350000.0
320,48,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210000.0
321,55,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,539,180000.0
322,51,2,1,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,292518.0
323,51,2,1,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,293739.0
324,96,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,650000.0
325,145,3,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,201,942000.0
326,79,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,569000.0
327,44,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,661,185000.0
328,79,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,449000.0
329,122,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,649040.0
330,47,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,181,125900.0
331,213,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,900000.0
332,25,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,390,219398.0
333,66,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,220000.0
334,161,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,790000.0
335,110,3,2,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,950000.0
336,78,3,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,495625.0
337,78,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680987.0
338,116,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,470000.0
339,54,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295000.0
340,160,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000.0
341,65,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000.0
342,86,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1000000.0
343,60,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,255000.0
344,94,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730000.0
345,170,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000.0
346,170,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000.0
347,50,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,335,280000.0
348,112,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,391,620000.0
349,55,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,260000.0
350,55,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150000.0
351,185,4,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,512,875000.0
352,53,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,280,180000.0
353,50,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,170000.0
354,55,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295000.0
355,47,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,140000.0
356,200,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,500,510000.0
357,57,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435000.0
358,58,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,150000.0
359,107,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,588000.0
360,55,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420000.0
361,85,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559000.0
362,145,4,2,4,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1450000.0
363,50,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295000.0
364,145,4,2,3,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1350000.0
365,205,4,2,5,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2500000.0
366,145,4,2,3,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1250000.0
367,64,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,276766.0
369,45,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,241,250000.0
370,70,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,301,390000.0
371,125,2,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,650,600000.0
372,135,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000.0
373,60,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,279000.0
374,170,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,690000.0
375,80,2,1,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,559,400000.0
376,45,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,120000.0
377,51,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,228799.0
378,84,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,682,510000.0
379,108,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,609,299000.0
380,48,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233549.0
381,70,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,181,299000.0
382,80,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,490000.0
383,44,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,661,175000.0
384,44,2,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,340,215000.0
385,48,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,240900.0
386,48,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,289990.0
387,53,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,272900.0
388,44,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,265000.0
389,65,3,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,347900.0
390,50,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,335,280000.0
391,41,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415000.0
392,139,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,600000.0
393,142,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749000.0
394,65,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345000.0
395,92,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,700000.0
396,82,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510000.0
397,65,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269936.0
398,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199000.0
399,51,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430000.0
400,90,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000.0
401,87,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,515,450000.0
402,200,3,3,2,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,880000.0
403,58,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,201,880000.0
404,132,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,699000.0
405,82,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,490000.0
406,65,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306000.0
407,52,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299000.0
408,124,3,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,323,540000.0
409,100,3,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,890000.0
410,60,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,220000.0
411,48,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,260,145000.0
412,54,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,290000.0
413,54,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,299,195000.0
414,85,3,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,340,570000.0
415,47,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,239848.0
416,120,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,630000.0
417,40,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,170000.0
418,42,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,200,185900.0
419,86,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,660000.0
420,162,4,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,683,800000.0
421,158,4,4,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,652,650000.0
422,57,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,295,360000.0
423,121,3,3,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,241,530000.0
424,84,2,2,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,682,510000.0
425,43,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,60,85000.0
426,66,3,1,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,343496.0
427,64,2,1,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,308854.0
428,85,2,1,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,304354.0
429,43,2,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,282995.0
430,52,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,269442.0
431,47,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,279477.0
432,53,2,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,278115.0
433,46,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,280990.0
434,52,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,198380.0
435,115,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,585000.0
436,172,3,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,970000.0
437,76,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.0
438,90,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778000.0
439,47,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236009.0
440,90,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489000.0
441,90,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499000.0
442,49,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285000.0
443,90,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489000.0
444,106,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000.0
445,90,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897000.0
446,90,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598000.0
447,90,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565000.0
448,90,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897000.0
449,90,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565000.0
450,49,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285000.0
451,88,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,261,360000.0
452,46,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320749.0
453,125,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,663,530000.0
454,113,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,615000.0
455,52,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,250000.0
456,48,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,238000.0
457,193,3,4,4,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,550,1280000.0
458,20,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,450000.0
459,82,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460000.0
460,80,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,650000.0
461,440,3,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,850000.0
462,440,3,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,850000.0
463,65,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000.0
464,50,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,220000.0
465,90,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,351,595000.0
466,101,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490000.0
467,43,2,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,212,125000.0
468,193,3,2,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,302,1280000.0
469,130,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,660000.0
470,75,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,214,180000.0
471,120,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530000.0
472,107,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495000.0
473,51,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285000.0
474,112,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465000.0
475,85,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,451,670000.0
476,53,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000.0
477,104,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435000.0
478,53,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310000.0
479,92,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395000.0
480,65,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335000.0
481,81,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,275000.0
482,60,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,330900.0
483,44,2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,701,270000.0
484,121,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,437,540000.0
485,78,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,259000.0
486,206,3,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,301,770000.0
487,51,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,290000.0
488,69,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,355000.0
489,138,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,447000.0
490,57,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,304000.0
491,75,3,2,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,621,450000.0
492,120,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,340000.0
493,70,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395000.0
494,110,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,561,449000.0
495,78,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225000.0
496,76,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,252,470000.0
497,44,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,926,185000.0
498,60,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440000.0
499,70,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,370000.0
500,55,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,320000.0
501,83,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,498000.0
502,45,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,431,175000.0
503,120,2,3,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,420,790000.0
504,80,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,270,495000.0
505,154,3,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,539,750000.0
506,85,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,360000.0
507,133,3,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,614,692000.0
508,138,3,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,750000.0
509,72,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,445000.0
